Scan,Quality,Angle,Distance
9,15,339.859375,4436.0
9,15,341.21875,4422.5
9,15,342.609375,4449.5
9,8,344.0,4481.25
9,12,345.390625,4490.25
10,15,112.84375,1467.25
10,15,114.203125,1430.25
10,15,115.609375,1425.25
10,14,121.0,1570.0
10,13,122.359375,1614.5
10,15,133.25,2114.0
10,15,134.65625,2122.25
10,15,136.046875,2099.0
10,15,137.453125,2079.5
10,15,138.84375,2058.75
10,15,140.21875,2034.25
10,15,141.640625,2013.25
10,15,143.03125,1996.0
10,15,144.421875,1984.5
10,15,145.8125,1973.5
10,15,147.1875,1959.75
10,15,148.578125,1951.0
10,15,149.984375,1945.0
10,15,151.34375,1938.25
10,15,152.71875,1933.0
10,15,154.171875,1926.75
10,15,155.53125,1918.0
10,15,156.890625,1912.25
10,15,158.328125,1906.0
10,15,159.703125,1904.5
10,15,161.09375,1907.0
10,15,162.421875,1909.75
10,8,169.015625,3754.25
10,15,197.015625,1887.0
10,15,201.28125,1707.25
10,15,202.671875,1661.75
10,15,204.15625,1618.25
10,15,205.546875,1576.75
10,15,206.96875,1537.5
10,15,208.390625,1503.25
10,15,209.765625,1473.0
10,15,211.171875,1441.75
10,15,212.5625,1412.75
10,15,213.96875,1386.0
10,15,215.390625,1362.25
10,15,216.78125,1342.0
10,15,218.1875,1319.25
10,15,225.1875,1236.25
10,15,228.78125,728.5
10,15,230.3125,717.5
10,15,231.6875,709.0
10,15,233.15625,701.25
10,15,234.421875,694.5
10,15,235.984375,690.0
10,15,237.328125,685.75
10,15,238.578125,681.5
10,15,240.09375,677.5
10,15,241.484375,672.25
10,15,242.90625,668.0
10,15,244.234375,664.25
10,15,245.609375,660.25
10,15,247.1875,658.0
10,15,248.5,656.25
10,15,249.796875,654.5
10,15,251.328125,653.75
10,15,252.703125,653.5
10,15,253.96875,653.75
10,15,255.4375,654.0
10,15,256.890625,654.75
10,15,258.234375,656.25
10,15,259.625,657.75
10,15,260.984375,660.25
10,15,262.25,662.75
10,15,263.78125,666.0
10,15,265.125,670.0
10,15,266.421875,675.0
10,15,267.84375,680.75
10,15,269.234375,685.5
10,15,270.46875,690.25
10,15,271.828125,695.75
10,15,273.21875,702.5
10,15,274.671875,710.75
10,15,275.96875,720.0
10,15,277.40625,728.75
10,15,278.734375,736.75
10,15,279.96875,746.5
10,15,281.453125,756.75
10,15,282.734375,767.25
10,15,284.0625,780.5
10,15,285.484375,794.75
10,15,286.734375,807.5
10,15,288.203125,822.25
10,15,289.453125,841.0
10,15,294.21875,1552.25
10,15,295.578125,1582.75
10,15,296.96875,1623.0
10,15,298.328125,1664.75
10,15,299.765625,1710.5
10,15,301.125,1762.5
10,15,302.53125,1818.0
10,15,316.21875,2422.0
10,15,317.625,2388.75
10,15,319.03125,2361.25
10,15,320.421875,2339.5
10,15,321.8125,2314.25
10,13,338.1875,4476.5
10,15,339.59375,4446.75
10,15,340.984375,4428.0
10,15,342.375,4445.25
10,9,343.75,4474.0
10,7,345.140625,4495.25
11,15,111.78125,1496.5
11,15,113.15625,1457.0
11,15,114.5625,1426.75
11,15,115.9375,1429.0
11,15,121.359375,1580.0
11,12,122.6875,1624.5
11,15,133.59375,2127.0
11,15,134.984375,2117.75
11,15,136.390625,2094.5
11,15,137.734375,2076.5
11,15,139.171875,2058.75
11,15,140.546875,2031.75
11,15,141.921875,2009.75
11,15,143.328125,1994.25
11,15,144.71875,1981.25
11,15,146.09375,1971.25
11,15,147.46875,1960.25
11,15,148.84375,1950.0
11,15,150.234375,1942.5
11,15,151.640625,1935.5
11,15,153.015625,1928.75
11,15,154.4375,1920.0
11,15,155.796875,1914.25
11,15,157.1875,1912.75
11,15,158.609375,1909.75
11,15,159.96875,1909.5
11,15,161.359375,1910.75
11,15,162.734375,1911.75
11,15,167.90625,3701.25
11,15,200.1875,1751.75
11,15,203.0625,1650.5
11,15,204.4375,1607.25
11,15,205.828125,1567.75
11,15,207.265625,1530.25
11,15,208.609375,1496.5
11,15,210.03125,1466.75
11,15,211.5,1437.75
11,15,212.875,1410.5
11,15,214.28125,1383.5
11,15,215.65625,1358.25
11,15,217.109375,1336.75
11,15,218.515625,1315.25
11,15,227.59375,739.0
11,15,229.21875,725.75
11,15,230.515625,715.75
11,15,232.0625,707.5
11,15,233.34375,700.25
11,15,234.734375,693.5
11,15,236.15625,689.0
11,15,237.5625,685.5
11,15,239.078125,681.25
11,15,240.46875,676.75
11,15,241.828125,671.5
11,15,243.203125,667.5
11,15,244.59375,663.75
11,15,245.953125,659.75
11,15,247.34375,657.0
11,15,248.78125,655.5
11,15,250.140625,654.25
11,15,251.640625,653.75
11,15,252.953125,654.25
11,15,254.25,654.0
11,15,255.796875,653.75
11,15,257.0,655.0
11,15,258.5,656.5
11,15,259.875,658.25
11,15,261.140625,660.75
11,15,262.640625,663.25
11,15,264.0,666.5
11,15,265.34375,670.25
11,15,266.703125,676.0
11,15,268.1875,682.25
11,15,269.375,686.5
11,15,270.90625,691.75
11,15,272.1875,697.0
11,15,273.5625,703.75
11,15,274.953125,712.75
11,15,276.203125,721.5
11,15,277.671875,730.0
11,15,278.921875,738.5
11,15,280.3125,748.25
11,15,281.6875,759.0
11,15,283.078125,769.5
11,15,284.3125,782.75
11,15,285.8125,796.75
11,15,287.109375,810.25
11,15,288.421875,825.25
11,15,289.78125,844.25
11,15,294.5,1555.25
11,15,295.859375,1590.75
11,15,297.265625,1628.25
11,15,298.578125,1671.25
11,15,300.015625,1719.25
11,15,302.765625,1836.25
11,15,305.5,1955.75
11,15,316.484375,2420.0
11,15,317.859375,2385.5
11,15,319.28125,2356.75
11,15,320.640625,2333.0
11,15,326.15625,2905.25
11,15,338.5,4474.0
11,15,339.90625,4442.75
11,15,341.296875,4429.5
11,15,342.703125,4449.0
11,9,344.078125,4479.0
11,9,345.46875,4490.0
12,15,113.265625,1453.0
12,15,114.671875,1428.5
12,15,116.0,1436.0
12,15,121.484375,1583.25
12,15,133.703125,2125.25
12,15,135.0625,2115.75
12,15,136.46875,2094.5
12,15,137.84375,2073.5
12,15,139.234375,2055.5
12,15,140.671875,2031.5
12,15,142.015625,2007.0
12,15,143.4375,1991.5
12,15,144.828125,1981.75
12,15,146.203125,1971.5
12,15,147.625,1960.25
12,15,149.015625,1949.0
12,15,150.390625,1941.5
12,15,151.78125,1935.0
12,15,153.140625,1929.0
12,15,154.53125,1921.0
12,15,155.953125,1913.5
12,15,157.359375,1913.5
12,15,158.78125,1911.0
12,15,160.15625,1909.25
12,15,161.53125,1909.75
12,15,162.9375,1912.25
12,15,168.109375,3702.5
12,15,175.0625,3378.5
12,15,197.640625,1856.0
12,15,201.875,1687.0
12,15,203.3125,1639.0
12,15,204.734375,1596.5
12,15,206.140625,1558.5
12,15,207.59375,1520.25
12,15,209.0,1486.5
12,15,210.390625,1458.0
12,15,211.765625,1428.5
12,15,213.15625,1400.75
12,15,214.609375,1377.75
12,15,215.984375,1354.25
12,15,217.453125,1331.75
12,15,218.796875,1310.75
12,15,220.1875,1289.25
12,15,221.625,1272.25
12,15,228.0,734.0
12,15,229.5625,722.5
12,15,230.953125,714.25
12,15,232.25,706.5
12,15,233.671875,698.5
12,15,235.140625,692.25
12,15,236.53125,687.0
12,15,237.921875,683.25
12,15,239.234375,680.0
12,15,240.65625,675.5
12,15,242.171875,670.25
12,15,243.609375,665.5
12,15,244.890625,662.0
12,15,246.34375,659.0
12,15,247.703125,656.5
12,15,249.203125,655.25
12,15,250.546875,654.25
12,15,251.9375,653.5
12,15,253.4375,653.5
12,15,254.734375,654.25
12,15,256.171875,654.5
12,15,257.515625,655.25
12,15,258.921875,656.75
12,15,260.25,658.75
12,15,261.71875,661.5
12,15,263.03125,664.75
12,15,264.484375,668.25
12,15,265.8125,672.5
12,15,267.125,679.5
12,15,268.609375,685.0
12,15,269.859375,688.0
12,15,271.234375,692.5
12,15,272.59375,699.0
12,15,273.9375,707.0
12,15,275.421875,715.5
12,15,276.609375,723.25
12,15,278.046875,731.75
12,15,279.34375,741.5
12,15,280.78125,751.5
12,15,282.03125,762.25
12,15,283.546875,774.5
12,15,284.796875,787.25
12,15,286.140625,800.5
12,15,287.578125,815.5
12,15,288.875,831.5
12,15,293.640625,1532.25
12,15,294.984375,1566.0
12,15,296.34375,1606.0
12,15,297.734375,1647.75
12,15,299.171875,1689.5
12,15,300.46875,1738.25
12,15,303.25,1850.25
12,15,315.53125,2392.0
12,15,316.9375,2406.0
12,15,318.359375,2376.0
12,15,319.71875,2349.25
12,15,321.125,2326.75
12,11,337.578125,4479.75
12,15,338.984375,4449.25
12,15,340.375,4377.75
12,15,341.78125,4377.25
12,12,343.15625,4451.0
12,10,344.546875,4475.0
13,15,108.90625,1586.0
13,15,111.71875,1496.75
13,15,113.140625,1457.0
13,15,114.59375,1427.25
13,15,115.890625,1432.25
13,15,121.34375,1581.25
13,12,122.765625,1624.0
13,15,133.5625,2126.25
13,15,134.96875,2118.25
13,15,136.34375,2095.0
13,15,137.75,2076.25
13,15,139.109375,2057.75
13,15,140.53125,2031.25
13,15,141.890625,2009.25
13,15,143.296875,1993.5
13,15,144.703125,1981.0
13,15,146.0625,1970.75
13,15,147.4375,1959.75
13,15,148.828125,1950.0
13,15,150.234375,1942.25
13,15,151.609375,1935.5
13,15,152.96875,1929.25
13,15,154.375,1923.0
13,15,155.71875,1917.5
13,15,157.125,1913.25
13,15,158.515625,1911.75
13,15,159.875,1909.5
13,15,161.25,1909.5
13,15,162.65625,1911.75
13,15,202.984375,1651.25
13,15,204.421875,1609.75
13,15,205.796875,1569.75
13,15,207.234375,1530.25
13,15,208.578125,1496.5
13,15,210.015625,1466.75
13,15,211.4375,1437.75
13,15,212.796875,1410.5
13,15,214.234375,1384.75
13,15,215.640625,1359.5
13,15,217.078125,1336.5
13,15,218.46875,1315.75
13,15,228.96875,726.0
13,15,230.40625,716.5
13,15,231.90625,708.0
13,15,233.1875,700.75
13,15,234.78125,694.25
13,15,236.171875,689.25
13,15,237.421875,685.5
13,15,238.875,680.75
13,15,240.25,676.5
13,15,241.71875,671.75
13,15,243.0625,667.25
13,15,244.484375,663.75
13,15,245.84375,660.0
13,15,247.234375,657.25
13,15,248.75,655.5
13,15,249.953125,654.0
13,15,251.375,653.5
13,15,252.84375,653.75
13,15,254.265625,653.25
13,15,255.71875,653.5
13,15,257.03125,655.25
13,15,258.328125,656.75
13,15,259.84375,658.0
13,15,261.15625,660.75
13,15,262.53125,663.0
13,15,263.859375,666.5
13,15,265.296875,670.25
13,15,266.515625,675.75
13,15,268.0,681.5
13,15,269.453125,685.75
13,15,270.640625,690.75
13,15,272.09375,695.75
13,15,273.421875,703.25
13,15,274.84375,711.5
13,15,276.171875,720.0
13,15,277.453125,729.5
13,15,278.828125,737.5
13,15,280.234375,747.25
13,15,281.546875,758.5
13,15,282.96875,768.75
13,15,284.34375,781.25
13,15,285.65625,795.75
13,15,287.015625,808.5
13,15,288.328125,823.5
13,15,289.703125,843.5
13,15,294.453125,1555.0
13,15,295.765625,1588.25
13,15,297.15625,1626.0
13,15,298.53125,1665.5
13,15,302.640625,1828.25
13,15,305.359375,1950.25
13,15,316.3125,2420.0
13,15,317.734375,2382.5
13,15,319.109375,2356.25
13,15,320.5,2339.25
13,15,321.890625,2313.75
13,15,325.921875,2890.0
13,15,339.625,4446.0
13,15,341.015625,4429.0
13,15,342.390625,4443.5
13,11,343.765625,4471.25
14,15,112.9375,1464.5
14,15,114.375,1428.5
14,15,115.703125,1425.0
14,15,121.203125,1571.0
14,12,122.578125,1617.5
14,15,133.390625,2121.25
14,15,134.78125,2125.0
14,15,136.203125,2102.0
14,15,137.578125,2079.75
14,15,138.953125,2060.0
14,15,140.359375,2034.75
14,15,141.75,2012.25
14,15,143.15625,1994.75
14,15,144.546875,1983.0
14,15,145.90625,1972.0
14,15,147.328125,1959.5
14,15,148.71875,1949.5
14,15,150.0625,1942.5
14,15,151.46875,1936.75
14,15,152.859375,1931.5
14,15,154.21875,1925.0
14,15,155.640625,1917.5
14,15,157.015625,1911.75
14,15,158.40625,1910.0
14,15,159.78125,1909.0
14,15,161.1875,1907.75
14,15,162.59375,1909.5
14,15,197.1875,1877.75
14,15,200.0,1757.75
14,15,201.40625,1704.5
14,15,202.9375,1657.25
14,15,204.359375,1613.25
14,15,205.765625,1570.0
14,15,207.1875,1531.25
14,15,208.53125,1498.0
14,15,209.984375,1467.5
14,15,211.390625,1438.25
14,15,212.8125,1410.25
14,15,214.1875,1384.25
14,15,215.578125,1359.75
14,15,217.015625,1337.0
14,15,218.421875,1315.75
14,15,229.140625,726.25
14,15,230.4375,716.75
14,15,231.984375,708.0
14,15,233.3125,700.5
14,15,234.71875,694.0
14,15,236.03125,689.25
14,15,237.484375,685.5
14,15,238.90625,680.75
14,15,240.265625,676.5
14,15,241.78125,671.75
14,15,243.0625,667.5
14,15,244.59375,664.0
14,15,245.828125,660.0
14,15,247.421875,657.0
14,15,248.78125,655.25
14,15,250.078125,654.0
14,15,251.5625,653.5
14,15,252.890625,654.0
14,15,254.171875,653.75
14,15,255.5625,653.5
14,15,257.09375,655.0
14,15,258.359375,656.25
14,15,259.734375,658.0
14,15,261.203125,660.75
14,15,262.609375,663.0
14,15,263.84375,666.25
14,15,265.28125,670.25
14,15,266.75,676.0
14,15,268.109375,681.75
14,15,269.5,685.75
14,15,270.8125,691.5
14,15,272.125,696.75
14,15,273.609375,703.5
14,15,274.953125,712.75
14,15,276.1875,721.5
14,15,277.546875,730.0
14,15,279.046875,738.5
14,15,280.25,748.25
14,15,281.609375,759.0
14,15,283.03125,769.25
14,15,284.34375,782.5
14,15,285.734375,796.75
14,15,287.078125,810.0
14,15,288.4375,825.25
14,15,289.828125,845.0
14,15,294.578125,1555.5
14,15,295.953125,1591.0
14,15,297.3125,1628.75
14,15,298.625,1673.75
14,15,300.109375,1725.75
14,15,302.84375,1836.0
14,15,305.5625,1954.75
14,15,316.578125,2418.5
14,15,317.984375,2385.0
14,15,319.34375,2356.5
14,15,320.734375,2333.25
14,15,326.1875,2904.25
14,15,338.546875,4470.75
14,15,339.921875,4438.75
14,15,341.328125,4427.0
14,15,342.6875,4446.75
14,8,344.109375,4477.5
15,15,108.328125,1592.25
15,15,111.15625,1517.75
15,15,112.546875,1474.5
15,15,113.96875,1434.0
15,15,115.34375,1424.0
15,15,118.3125,1263.75
15,15,133.046875,2108.75
15,15,134.4375,2128.0
15,15,135.859375,2104.25
15,15,137.234375,2080.0
15,15,138.609375,2063.25
15,15,140.046875,2041.0
15,15,141.4375,2015.75
15,15,142.828125,1998.5
15,15,144.21875,1984.5
15,15,145.609375,1975.0
15,15,146.984375,1963.0
15,15,148.375,1953.25
15,15,149.75,1947.5
15,15,151.140625,1939.5
15,15,152.515625,1933.5
15,15,153.9375,1927.75
15,15,155.28125,1919.75
15,15,156.640625,1912.0
15,15,158.046875,1911.5
15,15,159.40625,1909.5
15,15,160.796875,1905.5
15,15,162.1875,1906.5
15,15,168.75,3761.25
15,15,202.46875,1667.5
15,15,203.84375,1622.5
15,15,205.25,1581.5
15,15,206.703125,1545.75
15,15,208.09375,1510.5
15,15,209.515625,1477.5
15,15,210.890625,1447.5
15,15,212.3125,1417.0
15,15,213.6875,1391.0
15,15,215.109375,1369.75
15,15,216.53125,1347.75
15,15,217.9375,1323.25
15,15,228.53125,730.25
15,15,230.09375,719.5
15,15,231.359375,710.5
15,15,232.78125,702.5
15,15,234.171875,695.75
15,15,235.65625,690.5
15,15,237.0625,686.0
15,15,238.484375,682.0
15,15,239.8125,677.75
15,15,241.34375,672.75
15,15,242.640625,668.5
15,15,244.125,664.25
15,15,245.375,660.25
15,15,246.84375,657.75
15,15,248.3125,656.25
15,15,249.703125,655.0
15,15,251.09375,654.5
15,15,252.421875,654.25
15,15,253.84375,653.5
15,15,255.171875,653.5
15,15,256.546875,654.25
15,15,257.984375,655.5
15,15,259.3125,657.25
15,15,260.71875,659.25
15,15,262.171875,662.0
15,15,263.546875,665.5
15,15,264.78125,669.5
15,15,266.21875,674.25
15,15,267.515625,680.0
15,15,269.0,685.25
15,15,270.3125,689.5
15,15,271.75,694.25
15,15,273.140625,700.5
15,15,274.453125,708.5
15,15,275.734375,717.75
15,15,277.125,726.25
15,15,278.390625,734.75
15,15,279.796875,744.5
15,15,281.1875,754.5
15,15,282.453125,765.25
15,15,283.78125,778.0
15,15,285.203125,792.25
15,15,286.53125,806.25
15,15,287.875,820.75
15,15,289.234375,837.5
15,15,290.640625,859.0
15,15,296.734375,1615.5
15,15,298.0625,1656.5
15,15,299.546875,1700.0
15,15,303.59375,1867.0
15,15,314.59375,2420.5
15,15,315.984375,2422.5
15,15,317.34375,2392.75
15,15,318.765625,2364.25
15,15,320.171875,2343.75
15,15,321.53125,2320.5
15,15,337.9375,4474.0
15,15,339.359375,4443.5
15,11,343.515625,4464.5
16,15,112.59375,1474.75
16,15,114.03125,1433.75
16,15,115.40625,1424.0
16,15,118.265625,1260.75
16,15,133.03125,2108.75
16,15,134.421875,2127.75
16,15,135.84375,2104.0
16,15,137.234375,2080.5
16,15,138.609375,2063.5
16,15,140.0,2040.25
16,15,141.40625,2015.0
16,15,142.8125,1998.5
16,15,144.203125,1983.75
16,15,145.546875,1974.0
16,15,146.96875,1963.0
16,15,148.359375,1953.5
16,15,149.734375,1947.0
16,15,151.109375,1939.5
16,15,152.484375,1934.0
16,15,153.921875,1927.75
16,15,155.34375,1920.25
16,15,156.734375,1912.25
16,15,158.109375,1911.0
16,15,159.515625,1909.0
16,15,160.90625,1906.5
16,15,162.265625,1907.75
16,15,168.859375,3766.25
16,15,198.34375,1831.25
16,15,202.5625,1662.25
16,15,204.0,1620.0
16,15,205.40625,1580.0
16,15,206.8125,1541.5
16,15,208.25,1506.0
16,15,209.6875,1474.5
16,15,211.046875,1444.75
16,15,212.4375,1414.75
16,15,213.859375,1388.75
16,15,215.296875,1366.5
16,15,216.65625,1344.0
16,15,218.0625,1319.75
16,15,228.828125,728.5
16,15,230.203125,718.5
16,15,231.65625,710.25
16,15,233.0625,701.75
16,15,234.4375,695.25
16,15,235.703125,690.25
16,15,237.203125,685.5
16,15,238.5625,681.5
16,15,239.96875,677.5
16,15,241.3125,672.25
16,15,242.703125,668.0
16,15,244.171875,664.0
16,15,245.6875,660.0
16,15,246.90625,658.0
16,15,248.390625,656.25
16,15,249.75,654.5
16,15,251.0625,653.75
16,15,252.5625,653.5
16,15,254.015625,653.75
16,15,255.390625,654.0
16,15,256.75,655.0
16,15,258.203125,656.25
16,15,259.5,657.75
16,15,260.953125,660.25
16,15,262.28125,662.5
16,15,263.65625,666.0
16,15,265.109375,670.0
16,15,266.515625,675.0
16,15,267.734375,680.75
16,15,269.140625,685.5
16,15,270.609375,690.25
16,15,271.90625,695.75
16,15,273.375,702.5
16,15,274.609375,710.75
16,15,276.046875,720.0
16,15,277.265625,728.75
16,15,278.6875,736.75
16,15,279.9375,746.5
16,15,281.46875,756.75
16,15,282.6875,767.25
16,15,284.09375,780.5
16,15,285.375,794.75
16,15,286.8125,807.75
16,15,288.125,822.5
16,15,289.546875,841.0
16,15,294.296875,1553.25
16,15,295.625,1583.25
16,15,297.0,1622.75
16,15,298.34375,1664.5
16,15,299.8125,1710.25
16,15,301.125,1762.25
16,15,306.625,2010.0
16,15,316.21875,2420.5
16,15,317.625,2387.5
16,15,319.015625,2360.0
16,15,320.390625,2339.0
16,15,321.8125,2314.0
16,15,325.90625,2890.5
16,15,339.671875,4445.25
16,15,341.046875,4431.5
16,15,342.4375,4456.5
16,9,343.84375,4482.5
17,15,110.671875,1534.25
17,15,112.140625,1488.5
17,15,113.53125,1446.75
17,15,114.96875,1425.0
17,15,134.046875,2142.5
17,15,135.390625,2113.5
17,15,136.8125,2092.5
17,15,138.21875,2070.75
17,15,139.578125,2047.75
17,15,140.984375,2024.0
17,15,142.40625,2001.5
17,15,143.78125,1987.0
17,15,145.15625,1976.25
17,15,146.546875,1963.5
17,15,147.96875,1954.75
17,15,149.328125,1947.25
17,15,150.734375,1940.5
17,15,152.140625,1934.5
17,15,153.515625,1927.75
17,15,154.859375,1920.75
17,15,156.25,1912.25
17,15,157.625,1909.0
17,15,159.03125,1910.5
17,15,160.40625,1911.0
17,15,161.796875,1913.75
17,15,163.203125,1915.0
17,15,168.390625,3774.0
17,15,202.1875,1676.5
17,15,203.546875,1634.25
17,15,204.921875,1591.5
17,15,206.34375,1554.5
17,15,207.796875,1518.0
17,15,209.1875,1480.75
17,15,210.5625,1451.25
17,15,211.96875,1424.25
17,15,213.390625,1397.5
17,15,214.828125,1374.25
17,15,216.21875,1351.5
17,15,217.65625,1328.25
17,15,219.03125,1306.25
17,15,220.4375,1286.75
17,15,228.28125,733.25
17,15,229.65625,721.75
17,15,230.953125,713.5
17,15,232.40625,705.5
17,15,233.953125,697.5
17,15,235.1875,691.75
17,15,236.65625,686.75
17,15,238.046875,682.5
17,15,239.375,679.5
17,15,240.8125,675.0
17,15,242.171875,669.25
17,15,243.640625,665.0
17,15,245.0,662.0
17,15,246.40625,658.75
17,15,247.875,656.25
17,15,249.15625,655.25
17,15,250.546875,654.25
17,15,252.046875,653.25
17,15,253.453125,653.25
17,15,254.90625,654.0
17,15,256.28125,654.25
17,15,257.515625,655.25
17,15,258.859375,656.75
17,15,260.28125,658.75
17,15,261.734375,661.5
17,15,263.0625,664.5
17,15,264.5,668.0
17,15,265.8125,672.5
17,15,267.25,678.75
17,15,268.5,684.25
17,15,269.9375,688.0
17,15,271.375,692.5
17,15,272.765625,699.0
17,15,273.96875,707.0
17,15,275.453125,715.5
17,15,276.71875,723.25
17,15,278.015625,732.0
17,15,279.375,741.5
17,15,280.75,751.75
17,15,282.171875,762.5
17,15,283.515625,774.5
17,15,284.875,787.75
17,15,286.171875,801.25
17,15,287.53125,815.5
17,15,288.96875,832.75
17,15,293.6875,1534.0
17,15,295.0,1566.25
17,15,296.375,1606.0
17,15,297.765625,1648.0
17,15,299.1875,1689.5
17,15,300.546875,1738.0
17,15,303.25,1852.75
17,15,315.5625,2392.0
17,15,316.984375,2404.5
17,15,318.375,2374.75
17,15,319.765625,2349.0
17,15,321.140625,2327.75
17,10,336.140625,4492.0
17,9,337.53125,4485.75
17,15,338.9375,4453.75
17,15,340.328125,4377.75
17,15,341.71875,4378.75
17,11,343.09375,4448.5
17,9,344.484375,4474.75
18,15,112.265625,1482.25
18,15,113.734375,1443.25
18,15,115.09375,1426.5
18,15,134.171875,2130.0
18,15,135.53125,2109.5
18,15,136.96875,2085.25
18,15,138.328125,2065.5
18,15,139.734375,2046.75
18,15,141.15625,2023.5
18,15,142.53125,2000.0
18,15,143.921875,1985.75
18,15,145.3125,1978.25
18,15,146.671875,1965.75
18,15,148.109375,1954.5
18,15,149.46875,1947.25
18,15,150.875,1940.25
18,15,152.234375,1931.25
18,15,153.640625,1924.75
18,15,155.03125,1920.0
18,15,156.40625,1913.25
18,15,157.84375,1909.75
18,15,159.203125,1906.75
18,15,160.5625,1903.5
18,15,161.96875,1905.75
18,15,163.390625,1910.0
18,15,168.546875,3780.25
18,15,200.859375,1721.75
18,15,202.25,1674.75
18,15,203.75,1630.75
18,15,205.21875,1586.25
18,15,206.609375,1546.25
18,15,207.984375,1511.75
18,15,209.453125,1478.75
18,15,210.796875,1448.0
18,15,212.203125,1419.75
18,15,213.609375,1393.0
18,15,215.015625,1369.75
18,15,216.453125,1348.25
18,15,217.890625,1325.25
18,15,219.21875,1306.5
18,15,220.71875,1289.25
18,15,228.53125,731.0
18,15,229.796875,720.5
18,15,231.265625,712.0
18,15,232.625,704.25
18,15,234.09375,696.75
18,15,235.40625,691.0
18,15,236.921875,686.25
18,15,238.375,682.25
18,15,239.640625,678.25
18,15,241.03125,673.75
18,15,242.4375,669.0
18,15,243.84375,664.75
18,15,245.375,661.25
18,15,246.640625,658.25
18,15,248.140625,656.5
18,15,249.53125,655.25
18,15,250.890625,654.0
18,15,252.28125,653.5
18,15,253.578125,653.25
18,15,254.921875,654.0
18,15,256.46875,654.5
18,15,257.71875,655.25
18,15,259.171875,657.0
18,15,260.578125,659.0
18,15,261.828125,661.5
18,15,263.21875,665.5
18,15,264.578125,669.5
18,15,266.046875,674.0
18,15,267.421875,679.5
18,15,268.84375,684.25
18,15,270.140625,688.5
18,15,271.5625,693.5
18,15,272.859375,700.25
18,15,274.265625,708.0
18,15,275.546875,717.0
18,15,276.953125,726.0
18,15,278.359375,734.0
18,15,279.671875,743.5
18,15,280.984375,753.75
18,15,282.375,764.5
18,15,283.765625,776.25
18,15,285.015625,790.75
18,15,286.40625,805.25
18,15,287.78125,819.0
18,15,289.09375,836.25
18,15,295.265625,1573.25
18,15,296.625,1611.5
18,15,297.96875,1655.0
18,15,299.40625,1699.5
18,15,302.1875,1807.0
18,15,303.515625,1862.5
18,15,306.234375,1995.0
18,15,314.46875,2414.0
18,15,315.875,2425.5
18,15,317.28125,2392.75
18,15,318.640625,2366.0
18,15,320.0625,2348.0
18,15,321.453125,2321.75
18,14,337.875,4481.5
18,15,339.25,4443.5
18,10,343.421875,4471.75
19,15,111.90625,1494.75
19,15,113.3125,1452.75
19,15,114.703125,1425.75
19,15,116.0625,1434.0
19,15,121.5,1584.0
19,15,133.78125,2129.25
19,15,135.171875,2115.5
19,15,136.53125,2094.25
19,15,137.953125,2073.0
19,15,139.359375,2055.25
19,15,140.75,2031.25
19,15,142.109375,2006.5
19,15,143.53125,1991.5
19,15,144.921875,1982.0
19,15,146.296875,1970.25
19,15,147.6875,1958.5
19,15,149.0625,1949.0
19,15,150.46875,1941.0
19,15,151.84375,1933.0
19,15,153.25,1927.25
19,15,154.671875,1920.75
19,15,156.03125,1914.25
19,15,157.359375,1913.5
19,15,158.78125,1911.0
19,15,160.15625,1909.75
19,15,161.53125,1910.25
19,15,162.9375,1911.75
19,15,168.078125,3702.0
19,15,175.078125,3358.5
19,15,197.59375,1859.75
19,15,201.8125,1691.25
19,15,203.234375,1647.5
19,15,204.65625,1601.25
19,15,206.078125,1559.25
19,15,207.5,1525.0
19,15,208.921875,1492.5
19,15,210.28125,1460.0
19,15,211.6875,1429.0
19,15,213.078125,1402.5
19,15,214.5,1379.0
19,15,215.96875,1354.25
19,15,217.328125,1332.75
19,15,218.71875,1311.75
19,15,220.140625,1289.25
19,15,221.515625,1272.0
19,15,226.5625,754.5
19,15,227.96875,736.0
19,15,229.375,724.25
19,15,230.78125,715.5
19,15,232.203125,706.5
19,15,233.625,699.0
19,15,234.984375,693.0
19,15,236.390625,687.75
19,15,237.75,683.75
19,15,239.140625,680.75
19,15,240.578125,676.0
19,15,242.0625,670.0
19,15,243.359375,665.75
19,15,244.765625,662.5
19,15,246.25,659.0
19,15,247.6875,656.25
19,15,249.046875,654.75
19,15,250.34375,654.0
19,15,251.8125,653.5
19,15,253.140625,653.25
19,15,254.453125,653.25
19,15,255.84375,653.75
19,15,257.28125,655.5
19,15,258.703125,657.0
19,15,260.109375,659.0
19,15,261.328125,661.0
19,15,262.8125,663.75
19,15,264.0625,667.5
19,15,265.421875,671.75
19,15,266.953125,678.0
19,15,268.234375,683.0
19,15,269.53125,686.75
19,15,270.90625,691.75
19,15,272.3125,697.25
19,15,273.75,704.75
19,15,275.078125,713.25
19,15,276.390625,721.5
19,15,277.65625,730.25
19,15,279.03125,739.5
19,15,280.390625,749.25
19,15,281.8125,760.0
19,15,283.140625,771.5
19,15,284.5,783.75
19,15,285.90625,798.25
19,15,287.171875,813.25
19,15,288.59375,827.0
19,15,289.9375,845.25
19,15,294.625,1557.0
19,15,295.953125,1592.5
19,15,297.34375,1632.5
19,15,298.671875,1674.75
19,15,302.859375,1838.5
19,15,306.96875,2028.75
19,15,316.59375,2418.5
19,15,317.96875,2385.0
